id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,pos_src,dist_src,mag_src,pm_src,rv_src,spect_src
2343154,107132.0,206579.0,,,,,21.70107265,36.88113919,381.8782,16.729,4.35,-15.535,7.89,-0.02,K2,1.278,251.784,-172.942,229.187,3.07522883e-06,3.546177575e-05,-3.09261456e-06,5.681327528,0.64369731,8.11044806e-08,2.10893951e-08,,,Cyg,1,2343154,,,,,,T,G_R3,HIP,G_R3,G_R3,T
141670,8753.0,,,,,,1.87674514,36.34253693,49.3026,126.618,-179.663,32.024,10.08,6.616,K2,1.095,35.015,18.736,29.217,3.141908218e-05,5.113654538e-05,-1.518183305e-05,0.4913307281,0.6342969272,6.13861386e-07,-8.710308029e-07,,,And,1,141670,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
1003369,46917.0,82872.0,,,,,9.5627999,-36.93119112,944.222,-4.446,5.007,23.982,8.92,-0.955,K4/5 III,1.602,-606.273,449.569,-567.341,-1.468685109e-05,3.623083863e-05,3.58555114e-06,2.503535157,-0.644570881,-2.15548162e-08,2.4274621e-08,,,Ant,1,1003369,,,,,,T,G_R3,HIP,G_R3,G_R3,T
73366,4460.0,5687.0,,,,,0.95322755,-67.49626747,259.7009,22.7,16.259,19.012,10.01,2.938,F5/7 IV,0.537,96.32,24.549,-239.926,1.847898561e-05,3.420386705e-05,-1.012769907e-05,0.2495543887,-1.178032099,1.100527055e-07,7.88258563e-08,,,Tuc,1,73366,,,,,,T,G_R3,HIP,G_R3,G_R3,T
308737,19800.0,26845.0,,,,,4.24361785,-2.13978318,651.7309,9.265,2.145,55.221,7.78,-1.29,K4 III,1.622,289.028,583.63,-24.334,-1.07586988e-06,6.379028875e-05,4.6634664e-06,1.110976554,-0.03734626173,4.49179875e-08,1.03992534e-08,,,Eri,1,308737,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1127929,52732.0,93288.0,,,,,10.78028467,33.55968328,288.4575,-3.616,7.643,-16.539,8.23,0.93,K 0 III,1.079,-228.223,75.459,159.461,2.058061356e-05,-1.47778705e-06,-4.4384746e-07,2.822271924,0.5857269685,-1.75308627e-08,3.70543096e-08,,,LMi,1,1127929,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1396385,68466.0,122422.0,,,,,14.01761466,32.48941735,148.5194,-61.789,-30.923,-17.6,7.72,1.861,A 8 IV,0.242,-108.201,-63.137,79.776,-1.963871607e-05,4.004956309e-05,-2.844919042e-05,3.669802932,0.5670473042,-2.995615251e-07,-1.499189344e-07,,,CVn,1,1396385,,,,,,T,G_R3,HIP,G_R3,G_R3,T
838470,40146.0,68406.0,,,,,8.19835599,-11.47257024,415.9533,-10.566,3.654,38.509,8.46,0.365,B9 V,0.011,-221.871,341.973,-82.733,-3.93019767e-06,4.520392069e-05,-6.1156862e-07,2.146324577,-0.2002341241,-5.12254135e-08,1.77150919e-08,,,Pup,1,838470,,,,,,T,G_R3,HIP,G_R3,G_R3,T
916538,43031.0,75007.0,,,,,8.76807001,-37.0149201,1093.211,-7.47,8.928,26.365,7.87,-2.324,K1 II/III,1.205,-578.645,653.555,-658.138,-3.51294015e-06,6.36931332e-05,2.155012368e-05,2.295475358,-0.6460322274,-3.62155819e-08,4.32841654e-08,,,Pyx,1,916538,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1783479,87744.0,163929.0,6699.0,,,,17.92323752,55.97139612,55.139,35.331,123.961,-24.395,6.09,2.383,F 0 IV,0.316,-0.62,-30.85,45.697,1.027496643e-05,4.122565659e-05,-2.13333134e-06,4.692292605,0.9768851481,1.712895215e-07,6.009798866e-07,,,Dra,1,1783479,,,,,,T,G_R3,HIP,G_R3,G_R3,T
179638,11070.0,,,,,,2.37522061,69.24262678,336.4563,6.291,-2.249,-4.413,8.68,1.045,K0,1.211,96.923,69.463,314.617,-4.48858641e-06,9.40772531e-06,-5.52048062e-06,0.6218313009,1.208511819,3.04996286e-08,-1.09034597e-08,,,Cas,1,179638,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2523814,116674.0,222240.0,,,,,23.64466424,39.04565044,229.9554,5.628,-9.15,-16.854,7.97,1.162,K2,1.194,177.821,-16.59,144.858,-6.34783683e-06,6.89395329e-06,-1.878067916e-05,6.190158616,0.681475158,2.72853139e-08,-4.43604518e-08,,,And,1,2523814,,,,,,T,G_R3,HIP,G_R3,G_R3,T
66680,4054.0,4997.0,,,,,0.86521685,-7.12501341,1045.8953,7.988,-9.454,17.953,8.9,-1.197,M0/1 III,1.653,1011.308,233.075,-129.727,2.86250931e-06,4.222482472e-05,-4.98459106e-05,0.2265132414,-0.1243549431,3.87269168e-08,-4.58342854e-08,,,Cet,1,66680,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1147209,53690.0,95183.0,,,,,10.98516284,-28.45636392,102.3562,-177.968,-45.007,42.723,9.12,4.069,G2 V,0.58,-86.832,23.628,-48.772,-3.60907301e-06,9.250640126e-05,-4.045454833e-05,2.875908903,-0.496657243,-8.62813211e-07,-2.182000932e-07,,,Hya,1,1147209,,,,,,T,G_R3,HIP,G_R3,G_R3,T
335906,21557.0,29405.0,,,,,4.62856191,-2.64650838,109.4437,0.462,-24.793,-8.246,7.15,1.954,K0 III,0.958,38.415,102.356,-5.053,-3.40351232e-06,-8.36969496e-06,-1.275089892e-05,1.211754673,-0.04619028486,2.2398392e-09,-1.201998558e-07,,,Eri,1,335906,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1711039,84901.0,,,,,,17.351034,-48.047635,1782.8278,-2.892,-6.299,-35.729,11.87,0.614,M2V:,1.88,-201.517,-1174.682,-1325.891,-1.366007033e-05,6.820933224e-05,-9.22261842e-06,4.542490074,-0.8385894276,-1.40208116e-08,-3.05384137e-08,,,Ara,1,1711039,,,,,,HIP_X,G_R3,HIP,G_R3,G_R3,HYG
2542467,117748.0,,,,,,23.88007918,38.68629669,269.3274,-9.023,-5.197,9.225,10.03,2.879,F0,0.385,210.128,-6.599,168.345,1.123015889e-05,-1.214035299e-05,5.9929634e-07,6.251790103,0.6752032519,-4.37447384e-08,-2.5195767e-08,,,And,1,2542467,,,,,,T,G_R3,HIP,G_R3,G_R3,T
982446,45919.0,66368.0,,,,,9.36349858,88.57033588,142.2576,-6.429,12.384,-10.64,7.1,1.335,A0,0.174,-2.7371,2.2594,142.2135,9.61635407e-06,-2.19060198e-06,-1.066461132e-05,2.451358193,1.545843979,-3.11686715e-08,6.00393262e-08,,,UMi,1,982446,,,,,,T,G_R3,HIP,G_R3,G_R3,T
32676,1948.0,2035.0,,,43 Psc,,0.41059869,14.31552118,179.5912,15.158,-1.549,-15.719,6.48,0.209,K0,1.161,173.01,18.67,44.406,-1.657064607e-05,1.148583139e-05,-5.28219385e-06,0.1074944856,0.2498529784,7.34880577e-08,-7.5097639e-09,,43.0,Psc,1,32676,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1686659,83816.0,155102.0,6376.0,,,,17.12963261,40.51605741,152.3183,-35.283,-34.195,-7.0,6.34,0.426,A 2 IV,0.032,-26.1574,-112.803,98.9554,-2.785705291e-05,-4.79334803e-06,-2.384708542e-05,4.484527325,0.7071386009,-1.710568109e-07,-1.657820381e-07,,,Her,1,1686659,,,,,,T,G_R3,HIP,G_R3,HYG,T
1400623,68711.0,122682.0,,,,,14.0665575,-28.90475137,180.6468,-63.529,-39.528,-14.005,9.66,3.376,G8 V,0.83,-135.557,-81.446,-87.317,-3.56305196e-06,6.276657606e-05,-2.338278416e-05,3.682616138,-0.5044830803,-3.079972831e-07,-1.916371517e-07,,,Hya,1,1400623,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1180024,55458.0,98913.0,,,,,11.35761048,-75.44513024,130.7262,-46.492,2.478,10.645,9.55,3.968,F6 V,0.516,-32.389,5.499,-126.531,7.363368e-07,2.976130169e-05,-1.014201673e-05,2.973415467,-1.316765926,-2.253995764e-07,1.2013683e-08,,,Mus,1,1180024,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1511281,75182.0,,,,,,15.36397748,65.18735515,163.5796,-70.956,-121.098,14.4,10.14,4.071,G0,0.55,-43.702,-52.939,148.479,-0.000102823298,-3.616640916e-05,-2.693458653e-05,4.022279894,1.137733977,-3.440043952e-07,-5.870996709e-07,,,Dra,1,1511281,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
1505894,74885.0,136290.0,,,,,15.3041554,45.6198268,389.1051,-13.167,0.892,,6.64,-1.31,K5,1.62,-176.52,-207.1338,278.0988,-1.812411218e-05,1.702574312e-05,1.17711619e-06,4.00661851,0.7962161809,-6.38354173e-08,4.324538e-09,,,Boo,1,1505894,,,,,,T,G_R3,HIP,G_R3,N,T
145540,8976.0,13121.0,,,,,1.92832581,-84.75115685,313.1736,16.292,3.723,15.996,6.97,-0.509,M1 III,1.628,25.076,13.857,-311.86,-5.727064e-06,2.50968126e-05,-1.577397056e-05,0.504834516,-1.47918673,7.89858448e-08,1.80496133e-08,,,Oct,1,145540,,,,,,T,G_R3,HIP,G_R3,G_R3,T
778067,38166.0,,,,,,7.82060375,-51.17201386,52.8656,-67.411,154.125,22.983,11.26,7.644,,1.251,-15.207,29.452,-41.184,-5.52763945e-06,4.836403279e-05,6.45521928e-06,2.047429272,-0.8931201257,-3.268177502e-07,7.472190852e-07,,,Car,1,778067,,,,,,T,G_R3,HIP,G_R3,G_R3,N
340461,21828.0,30363.0,,,,,4.69297186,-68.60768247,262.7506,-1.997,-14.824,34.566,8.07,0.972,K1 IIICNII,1.131,32.158,90.283,-244.648,8.2326545e-07,-5.26889888e-06,-3.980207211e-05,1.228617159,-1.19742995,-9.6817292e-09,-7.186878e-08,,,Dor,1,340461,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2508893,115745.0,220847.0,,,,,23.44987524,24.46584121,108.3063,44.982,-23.956,,8.87,3.697,F5,0.487,97.561,-14.149,44.855,8.54559764e-06,2.262701625e-05,-1.144901455e-05,6.139162975,0.4270094829,2.180788898e-07,-1.161419653e-07,,,Peg,1,2508893,,,,,,T,G_R3,HIP,G_R3,N,T
1666854,82944.0,152010.0,,,,,16.95028993,-71.11164393,308.4944,-8.941,-36.107,-14.341,6.46,-0.986,A5 IV/V,0.26,-27.101,-96.12,-291.882,2.28366677e-06,5.737495438e-05,-3.60498225e-06,4.437575522,-1.241132322,-4.33471912e-08,-1.750516756e-07,,,Aps,1,1666854,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2370673,108400.0,208787.0,,,,,21.96081435,43.21775029,80.6849,-25.022,-36.39,22.2,7.89,3.356,G0,0.53,50.6181,-29.9203,55.2507,1.765367478e-05,-2.180477349e-05,5.17378871e-06,5.749327746,0.754292037,-1.213100791e-07,-1.764236984e-07,,,Lac,1,2370673,,,,,,T,G_R3,HIP,G_R3,HYG,T
1865238,90355.0,169822.0,,,,,18.4361351,8.7775613,31.0748,-196.876,-458.803,-22.0,7.83,5.368,G7V,0.699,3.4986,-30.5108,4.7419,-3.079830935e-05,8.2326545e-06,-7.174374888e-05,4.826568877,0.1531973448,-9.544817817e-07,-2.224339711e-06,,,Oph,1,1865238,,,,,,T,G_R3,HIP,G_R3,HYG,T
2281630,104453.0,200088.0,,,,,21.15923846,-79.27377674,60.6334,-35.77,30.472,15.058,7.9,3.986,F7 V,0.517,8.305,-7.64,-59.574,1.46756015e-06,-1.56369301e-05,-1.346371385e-05,5.539475669,-1.383588413,-1.734178535e-07,1.477324247e-07,,,Oct,1,2281630,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1558475,77694.0,140911.0,,,,,15.86308092,-72.11899676,684.9038,-3.062,-8.843,5.166,8.94,-0.238,B8/9 V,-0.027,-111.606,-178.234,-651.82,5.35071408e-06,2.77046721e-05,-1.404357908e-05,4.152944869,-1.258713945,-1.48449949e-08,-4.28720738e-08,,,Aps,1,1558475,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1016398,47522.0,83953.0,3858.0,,,,9.68805743,-23.59151217,168.4696,-28.983,3.145,26.0,4.76,-1.373,B5 V,-0.117,-126.962,87.844,-67.424,-7.41552519e-06,3.391649116e-05,-8.28787976e-06,2.536327501,-0.4117495624,-1.40513549e-07,1.52473903e-08,,,Hya,1,1016398,,,,,,T,G_R3,HIP,G_R3,HYG,T
137004,8450.0,,,,,,1.81572792,62.54139967,1313.9087,-0.4,-1.896,-33.452,10.96,0.367,,0.76,538.682,277.272,1165.889,-3.33090133e-06,-4.58062851e-06,-3.59270997e-05,0.4753564573,1.091553342,-1.9392547e-09,-9.1920674e-09,,,Cas,1,137004,,,,,,T,G_R3,HIP,G_R3,G_R3,N
2525770,116788.0,,,,,,23.6699164,82.85075894,93.9495,227.764,106.898,55.332,10.1,5.236,F8,0.591,11.649,-1.009,93.219,-3.216053243e-05,0.000106914058,6.220716463e-05,6.196769616,1.44601853,1.104231031e-06,5.182561282e-07,,,Cep,1,2525770,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
196628,12112.0,16405.0,,,,,2.6004981,-53.04602493,164.3385,52.621,-18.124,,8.39,2.311,K2 III,0.993,76.7711,62.1846,-131.326,-3.53543933e-05,2.531464557e-05,-8.68059272e-06,0.6808088098,-0.9258277891,2.551138068e-07,-8.78676315e-08,,,Hor,1,196628,,,,,,T,G_R3,HIP,G_R3,N,T
1141282,53392.0,94604.0,,,,,10.92068798,-12.12174175,236.3484,-2.979,7.218,-19.472,7.68,0.812,K0 III,1.018,-221.915,64.429,-49.631,1.798195827e-05,-1.66596201e-06,1.226818924e-05,2.859029424,-0.2115643044,-1.44425995e-08,3.49938515e-08,,,Crt,1,1141282,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1761210,86916.0,,,Gl 694.2,,,17.75931975,46.85541308,21.4895,-18.614,31.946,5.7,10.69,9.029,M1,1.045,-0.9249,-14.6666,15.6795,-2.03310772e-06,-1.43278869e-06,6.52885296e-06,4.649379033,0.8177812297,-9.02432185e-08,1.548785784e-07,,,Her,1,1761210,,,,,,T,G_R3,HIP,G_R3,HYG,HYG
1342573,65314.0,116198.0,,,,,13.38623735,-55.2095916,158.0403,-23.52,-18.669,,8.79,2.796,F5 V,0.502,-84.3004,-32.0115,-129.79,4.58471927e-06,2.101730219e-05,-8.1610662e-06,3.504508739,-0.963589151,-1.140281777e-07,-9.0509866e-08,,,Cen,1,1342573,,,,,,T,G_R3,HIP,G_R3,N,T
1366873,66699.0,119007.0,,,,,13.67253748,22.23256393,388.3213,6.837,1.669,20.66,7.68,-0.266,K2,1.45,-325.54,-152.411,146.928,-1.117902439e-05,-1.944542766e-05,1.09018754e-05,3.579461938,0.3880314413,3.31467113e-08,8.0915403e-09,,,Boo,1,1366873,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2168187,100238.0,193059.0,,,,,20.33001228,-39.95325709,118.4132,-9.715,-30.808,10.593,9.87,4.503,G0/2 V,0.603,52.0,-74.401,-76.041,-6.3202242e-06,-6.9236113e-07,-2.051413871e-05,5.322384763,-0.6973158823,-4.70996491e-08,-1.493613987e-07,,,Sgr,1,2168187,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1146631,53662.0,94847.0,,,,,10.97880895,69.81207248,148.0811,-21.11,-22.996,-17.632,8.15,2.298,F0,0.206,-49.287,13.5,138.984,-4.9395927e-06,1.706562803e-05,-2.26219028e-05,2.874245459,1.218450521,-1.02344168e-07,-1.11487754e-07,,,UMa,1,1146631,,,,,,T,G_R3,HIP,G_R3,G_R3,T
799095,38841.0,64645.0,,,,,7.94859762,45.45026185,186.1355,-19.864,1.702,-7.988,8.66,2.311,A3,0.269,-63.762,113.953,132.648,1.897601295e-05,2.79603446e-06,-4.74425891e-06,2.080937988,0.7932567143,-9.63033895e-08,8.2515288e-09,,,Lyn,1,799095,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2522298,116581.0,222055.0,,,,,23.62521429,-36.6598675,241.3574,22.365,11.894,18.949,9.67,2.757,F5 V,0.466,192.684,-18.967,-144.106,2.630460949e-05,2.37059542e-05,-4.0600793e-07,6.185066631,-0.6398353905,1.084285797e-07,5.76637392e-08,,,Scl,1,2522298,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1718999,85242.0,157588.0,6474.0,,,,17.41839996,-24.24368265,130.6125,22.682,10.86,29.929,6.17,0.59,K0 III,1.103,-18.063,-117.716,-53.632,9.53556156e-06,-3.255529077e-05,-6.29874771e-06,4.560126441,-0.4231320846,1.09965439e-07,5.26507657e-08,,,Oph,1,1718999,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1975029,94058.0,,,,,,19.14851511,28.77458385,447.9705,3.093,-0.008,-20.312,9.11,0.854,A0,0.083,116.293,-375.039,215.637,1.02575807e-06,1.937281667e-05,-1.001418048e-05,5.013069527,0.5022112285,1.49952871e-08,0.0,,,Lyr,1,1975029,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1244995,59188.0,105440.0,,,,,12.13839644,58.55680078,169.5262,-23.111,23.896,-9.737,7.46,1.314,K 0 IV,1.022,-88.376,-3.203,144.633,2.124740744e-05,1.977677922e-05,1.7487999e-06,3.177824753,1.022008972,-1.120452897e-07,1.158510771e-07,,,UMa,1,1244995,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1129630,52814.0,93589.0,,,,,10.79816882,-20.33955631,129.0074,-52.308,26.024,23.25,7.98,2.427,A9 IV/V(W),0.343,-115.025,37.435,-44.841,-1.645610479e-05,3.975911913e-05,6.99622229e-06,2.826953983,-0.3549922256,-2.5359634e-07,1.261679122e-07,,,Hya,1,1129630,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1295047,62341.0,111057.0,,,,,12.7747117,16.52142894,198.745,-12.694,-12.842,-4.821,8.44,1.949,A 2 M,0.229,-186.634,-38.381,56.518,-1.28040788e-06,1.222319088e-05,-1.326531199e-05,3.344411699,0.2883533318,-6.15422486e-08,-6.22597729e-08,,,Com,1,1295047,,,,,,T,G_R3,HIP,G_R3,G_R3,T
697495,35701.0,57823.0,,,,,7.36623182,-23.5380251,303.6772,-2.058,0.886,30.624,8.65,1.238,A0 V,0.02,-97.471,260.79,-121.276,-7.39711677e-06,2.844407697e-05,-1.13109514e-05,1.928474979,-0.4108160369,-9.9774655e-09,4.2954492e-09,,,CMa,1,697495,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1611340,80370.0,,,,,,16.40583455,26.4440497,447.365,15.447,-11.551,8.042,9.19,0.937,K0,1.113,-162.362,-366.175,199.222,2.311893014e-05,-3.051093346e-05,-1.876942957e-05,4.295037437,0.4615357343,7.48891692e-08,-5.60008282e-08,,,Her,1,1611340,,,,,,T,G_R3,HIP,G_R3,G_R3,T
117283,7233.0,9512.0,,,,,1.5542754,-12.70796896,65.2172,174.877,154.378,53.434,9.37,5.298,G8 V,0.737,58.425,25.179,-14.347,3.693342666e-05,7.612495284e-05,3.559370276e-05,0.4069083477,-0.2217958993,8.478276201e-07,7.484456638e-07,,,Cet,1,117283,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1202056,56685.0,,,,,,11.62350277,47.46245064,33.4727,115.004,-16.036,-34.587,10.03,7.407,K4V,,-22.52,2.227,24.664,2.005290552e-05,-2.073606244e-05,-2.782228145e-05,3.043025906,0.8283760338,5.575551252e-07,-7.77447218e-08,,,UMa,1,1202056,,,,,,T,G_R3,HIP,G_R3,G_R3,T
768786,37885.0,,,,,,7.76469139,0.82267213,82.0373,-47.652,-189.397,-64.2,9.52,4.95,G2,0.68,-36.563,73.429,1.178,4.574594639e-05,-4.935195133e-05,-7.62619933e-05,2.03279145,0.01435833732,-2.310234151e-07,-9.182225666e-07,,,CMi,1,768786,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
262903,16717.0,22356.0,,,,,3.58437719,-24.30732005,236.8506,1.041,30.941,44.466,7.42,0.548,K0 III,0.983,127.589,174.109,-97.495,3.217791816e-05,4.593105328e-05,1.366007033e-05,0.9383877529,-0.4242427667,5.0469104e-09,1.500062009e-07,,,For,1,262903,,,,,,T,G_R3,HIP,G_R3,G_R3,T
801585,38918.0,,,,,,7.96426962,69.88471205,79.5758,-186.143,-26.106,-19.963,10.05,5.546,,0.8,-13.461,23.827,74.722,6.132560585e-05,3.744272628e-05,-2.263417508e-05,2.085040908,1.219718321,-9.024467294e-07,-1.265654594e-07,,,Cam,1,801585,,,,,,T,G_R3,HIP,G_R3,G_R3,N
1658529,82537.0,152212.0,,,,,16.87093342,-5.78883835,77.5264,71.107,-33.106,10.759,7.83,3.383,K0 V,0.986,-22.469,-73.786,-7.82,2.274360291e-05,-1.705642382e-05,-1.34892811e-05,4.416800036,-0.101034289,3.447364638e-07,-1.605024171e-07,,,Oph,1,1658529,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1362920,66470.0,118669.0,,,,,13.6274196,42.20088324,511.7735,4.712,-14.51,-3.734,7.55,-0.995,M1,1.46,-345.226,-156.684,343.775,-1.461321741e-05,-1.946997222e-05,-2.923359365e-05,3.567650104,0.7365443589,2.28444206e-08,-7.0346465e-08,,,CVn,1,1362920,,,,,,T,G_R3,HIP,G_R3,G_R3,T
946764,44353.0,77354.0,,,,,9.03244847,-1.12535233,174.9996,-36.653,-43.886,3.752,7.95,1.735,G1 V,0.714,-124.766,122.664,-3.437,1.958758157e-05,2.435127159e-05,-3.730057237e-05,2.364689477,-0.01964110338,-1.776987583e-07,-2.127653318e-07,,,Hya,1,946764,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2268739,103910.0,,,GJ 9716,,,21.05398018,-56.96429043,12.4967,-357.11,354.387,,12.88,12.396,M4,1.653,4.8853,-4.7488,-10.476,-2.17526163e-06,-2.805954553e-05,1.170468705e-05,5.511919116,-0.9942144229,-1.731318135e-06,1.718116658e-06,,,Ind,1,2268739,,,,,,T,G_R3,HIP,G_R3,N,HYG
199638,12298.0,16326.0,,,,,2.6399402,39.16943768,3163.8636,0.594,-0.699,-63.0,10.01,-2.491,N,2.1,1890.005,1563.498,1998.346,-3.907800759e-05,-2.050288912e-05,-4.90073048e-05,0.6911347274,0.6836356529,2.8797933e-09,-3.3888476e-09,,,And,1,199638,,,,,,T,G_R3,HIP,G_R3,HYG,T
2311763,105763.0,,,,,,21.42087184,42.16824329,229.9642,51.843,22.852,-40.138,9.34,2.532,F8,0.623,133.044,-106.539,154.377,-9.715555e-07,7.482306847e-05,-8.6724112e-06,5.607971127,0.7359746844,2.513419564e-07,1.107896223e-07,,,Cyg,1,2311763,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1331421,64624.0,114886.0,,,,,13.24566472,-63.58102137,469.4836,-5.16,-0.49,-19.0,6.87,-1.488,B1/2 IB/II,0.112,-197.878,-66.92,-420.453,5.37321326e-06,1.4215391e-05,1.690608839e-05,3.467706911,-1.109698163,-2.50163859e-08,-2.375587e-09,,,Cen,1,1331421,,,,,,T,HIP,HIP,HYG,HYG,T
311733,19984.0,27194.0,,,,,4.2860164,-17.44910637,82.6748,37.197,-30.378,-6.188,8.88,4.293,F6 V,0.518,34.215,71.063,-24.791,-1.763628905e-05,-2.26116759e-06,-9.71760038e-06,1.122076468,-0.3045443573,1.803361448e-07,-1.472766999e-07,,,Eri,1,311733,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2188426,100932.0,334451.0,,,,,20.4642513,30.11964379,929.8337,-5.43,-17.062,,9.53,-0.312,A2,0.08,483.626,-642.638,466.597,3.64998061e-06,-4.555674874e-05,-6.652802988e-05,5.357528456,0.5256869531,-2.63253829e-08,-8.27189102e-08,,,Cyg,1,2188426,,,,,,T,G_R3,HIP,G_R3,N,T
126322,7816.0,,,,,,1.67614011,-18.94764393,4220.1804,16.709,-9.71,,11.11,-2.017,,1.008,3613.344,1695.853,-1370.31,-0.0002036390555,0.0002820640381,-0.000187897811,0.4388124542,-0.3306987717,8.10075179e-08,-4.70754084e-08,,,Cet,1,126322,,,,,,T,G_R3,HIP,G_R3,N,N
690283,35504.0,,,,,,7.32743647,50.41092298,69.4756,-8.128,-132.477,24.677,11.22,7.011,K4,1.129,-15.079,41.628,53.54,-1.46142401e-05,4.838448659e-05,-8.98739972e-06,1.91831838,0.879836584,-3.9405656e-08,-6.422666196e-07,,,Lyn,1,690283,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
992338,46375.0,81458.0,,,,,9.45631908,49.44510727,241.9773,-0.315,-1.841,-7.052,9.56,2.641,F8,0.43,-123.713,97.196,183.85,2.62524523e-06,-1.59232833e-06,-6.88372639e-06,2.475658543,0.8629799199,-1.5271631e-09,-8.9254199e-09,,,UMa,1,992338,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1535634,76524.0,139037.0,,,,,15.62810125,-45.70106693,268.2464,5.3,-7.657,-27.53,8.23,1.087,K0 III,1.12,-109.0,-152.37,-191.985,2.119218218e-05,1.777844296e-05,1.319576907e-05,4.091427335,-0.7976340887,2.56951251e-08,-3.71221835e-08,,,Lup,1,1535634,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2459004,112839.0,216114.0,,,,,22.85180589,-56.47902243,124.2823,-8.958,-27.393,-16.087,7.86,2.388,K0 III/IV,0.948,65.556,-20.322,-103.612,-2.341857831e-05,1.60869137e-06,4.60108231e-06,5.982588785,-0.9857448986,-4.34296095e-08,-1.328050115e-07,,,Tuc,1,2459004,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2547523,118041.0,224289.0,,,,,23.94331106,-56.17734893,107.7086,-33.816,-12.318,-11.561,9.0,3.839,F8 V,0.639,59.947,-0.89,-89.481,-1.218535135e-05,-1.747879479e-05,6.24249976e-06,6.26834417,-0.9804797027,-1.639445942e-07,-5.97193492e-08,,,Phe,1,2547523,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1824786,89095.0,166781.0,,,,,18.18430998,26.67080726,299.9184,7.872,14.095,-35.295,7.13,-0.255,G3II,0.89,12.927,-267.695,134.622,9.43329256e-06,4.195790263e-05,2.11185485e-06,4.760641215,0.4654934003,3.81645329e-08,6.83344883e-08,,,Her,1,1824786,,,,,,T,G_R3,HIP,G_R3,G_R3,T
440944,27003.0,38279.0,,,,,5.72821782,-22.78054173,493.5853,-10.6,-4.29,18.705,7.91,-0.557,K4 III,1.487,32.353,453.932,-191.117,2.62729061e-05,1.182434178e-05,-1.687233962e-05,1.499643917,-0.3975954581,-5.13902501e-08,-2.07985069e-08,,,Lep,1,440944,,,,,,T,G_R3,HIP,G_R3,G_R3,T
993416,46426.0,,,,,,9.46679198,61.6613955,806.75,-7.982,-6.779,-15.466,10.26,0.726,K2,1.249,-301.776,235.757,710.067,6.74464055e-06,3.434499827e-05,-2.650710211e-05,2.478400342,1.076194372,-3.8697828e-08,-3.28655194e-08,,,UMa,1,993416,,,,,,T,G_R3,HIP,G_R3,G_R3,T
109084,6723.0,8870.0,,,,,1.44228549,-49.72120107,199.4101,11.112,-18.643,4.792,9.68,3.181,F5 V,0.513,119.838,47.53,-152.131,-1.379711079e-05,6.0850055e-06,-1.539046181e-05,0.3775894579,-0.8677986657,5.38724962e-08,-9.03838145e-08,,,Phe,1,109084,,,,,,T,G_R3,HIP,G_R3,G_R3,T
953284,44620.0,77745.0,,,,,9.09259341,36.18039245,127.3139,-113.104,-21.853,37.0,7.07,1.546,F0,0.286,-74.4042,70.8824,75.1571,2.027278387e-05,7.710468986e-05,1.145105993e-05,2.380435386,0.6314669722,-5.483436653e-07,-1.059463336e-07,,,Lyn,1,953284,,,,,,T,G_R3,HIP,G_R3,HYG,T
